"movie_name";"video_name";"video_id";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26"
"The Croods";"The Croods Official Trailer #2 (2013) - Ryan Reynolds, Nicolas Cage Animated Movie HD";"uXVnbezVhdI";2013;7.3;2.35;"Adventure|Animation|Comedy|Family|Fantasy";0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"The Sound of Music";"The Sound of Music | #TBT Trailer | 20th Century FOX";"UY6uw3WpPzY";1965;8;2.35;"Biography|Drama|Family|Musical|Romance";0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0
"Predators";"Predators | Official Trailer HD | 20th Century FOX";"uzqYqoVoU74";2010;6.4;2.35;"Action|Adventure|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Sorcerer's Apprentice";"THE SORCERERS APPRENTICE TRAILER";"v2uV0_1C4UM";2010;6.1;2.35;"Action|Adventure|Family|Fantasy";1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Trading Places";"Trading Places - Trailer";"v9JcJgXATU8";1983;7.5;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Reservoir Dogs";"Reservoir Dogs (1992) Official Trailer #1 - Quentin Tarantino Movie";"vayksn4Y93A";1992;8.4;2.35;"Crime|Drama|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Fast Five";"Fast Five - Theatrical Trailer";"vcn2GOuZCKI";2011;7.3;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Transcendence";"Transcendence Official Trailer #1 (2014) - Johnny Depp Sci-Fi Movie HD";"VCTen3-B8GU";2014;6.3;2.35;"Drama|Mystery|Romance|Sci-Fi|Thriller";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0
"Vantage Point";"VANTAGE POINT Trailer";"vDp-08uNH0Y";2008;6.6;2.35;"Crime|Drama|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"We Were Soldiers";"We Were Soldiers - Trailer";"VfGSCaSmKTM";2002;7.1;2.35;"Action|Drama|History|War";1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
"Stardust";"Stardust - Trailer";"VfYBKDyF-Dk";2007;7.7;2.35;"Adventure|Family|Fantasy|Romance";0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"Mission: Impossible II";"Mission: Impossible II - Trailer";"vIpqpRuGrq4";2000;6.1;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Equalizer";"The Equalizer - Official Trailer - In Theaters 9/26";"VjctHUEmutw";2014;7.2;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Matrix";"The Matrix (1999) Official Trailer #1 - Sci-Fi Action Movie";"vKQi3bBA1y8";1999;8.7;2.35;"Action|Sci-Fi";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Horrible Bosses";"Horrible Bosses - Trailer";"VpUeQV8sdOc";2011;6.9;2.35;"Comedy|Crime";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Payback";"Payback - Trailer";"vpV9eIXbVlU";1999;7.1;2.35;"Action|Crime|Drama|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Old School";"Old School - Trailer";"VqtymOtKr48";2003;7.2;2.35;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Mummy: Tomb of the Dragon Emperor";"The Mummy 3 (2008) - Official Trailer 2 - Brendan Fraser Movie HD";"vqUGSrcVm6Y";2008;5.2;2.35;"Action|Adventure|Fantasy|Horror|Thriller";1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
"Red Dragon";"Red Dragon Official Trailer #1 - Harvey Keitel Movie (2002) HD";"VQvuC7_qgTE";2002;7.2;2.35;"Crime|Drama|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Game";"Big Game Official Trailer #1 (2015) - Samuel L. Jackson Action Adventure HD";"vR-0mwLXiow";1997;7.8;2.35;"Drama|Mystery|Thriller";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"Hostel";"Hostel 3 (2011) Teaser Trailer - HD Movie - Las Vegas Sequel";"v_t0mN2aKL4";2005;5.9;2.35;"Horror";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Edge of Tomorrow";"Edge of Tomorrow - Official Trailer 1 [HD]";"vw61gCe2oqI";2014;7.9;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Munich";"Munich (2005) - Trailer";"vWQyjc1QvGU";2005;7.6;2.35;"Drama|History|Thriller";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
"How to Train Your Dragon 2";"How To Train Your Dragon 2 Official Teaser Trailer (2014) - Dreamworks Animation Sequel HD";"vwtdJwjQbLM";2014;7.9;2.35;"Action|Adventure|Animation|Comedy|Family|Fantasy";1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Little Miss Sunshine";"Little Miss Sunshine";"VWyH_twcMl0";2006;7.9;2.35;"Comedy|Drama";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Gangster Squad";"Gangster Squad Official Trailer #3 (2013) - Sean Penn, Ryan Gosling Movie HD";"_VyLSw9qKwc";2013;6.7;2.35;"Action|Crime|Drama|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Star Wars: Episode IV - A New Hope";"Star Wars Episode IV: A New Hope - Trailer";"vZ734NWnAHA";1977;8.7;2.35;"Action|Adventure|Fantasy|Sci-Fi";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"Four Brothers";"Four Brothers - Trailer";"vZPi0K6UoP8";2005;6.9;2.35;"Action|Crime|Drama|Mystery|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"RoboCop";"RoboCop Official Trailer #2 (2014) - Samuel L. Jackson, Gary Oldman Movie HD";"w4_fHtCFvsM";2014;6.2;2.35;"Action|Crime|Sci-Fi|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Lost in Translation";"Lost in Translation Official Trailer #1 - Bill Murray Movie (2003) HD";"W6iVPCRflQM";2003;7.8;1.85;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Silence of the Lambs";"The Silence of the Lambs Official Trailer #1 - Anthony Hopkins Movie (1991) HD";"W6Mm8Sbe__o";1991;8.6;1.85;"Crime|Drama|Horror|Thriller";0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
"Serenity";"Serenity Official Trailer #1 - Morena Baccarin Movie (2005) HD";"w8JNjmK5lfk";2005;8;2.35;"Action|Adventure|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Sunshine";"Oranges and Sunshine (2011) Movie Trailer HD";"wCeGcUGcR44";2007;7.3;2.35;"Adventure|Sci-Fi|Thriller";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Bone Collector";"The Bone Collector - Trailer";"wdyHrAbMVmE";1999;6.7;2.35;"Crime|Drama|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"White House Down";"WHITE HOUSE DOWN - Official Trailer - In Theaters June 28th";"WfaTlmYvTA8";2013;6.4;2.35;"Action|Drama|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"True Romance";"True Romance (1993) Official Trailer # 1 - Christian Slater HD";"_wNYNDzKpuQ";1993;8;2.35;"Action|Crime|Drama|Romance|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
"What's Eating Gilbert Grape";"What's Eating Gilbert Grape - Trailer";"wpSGFets1oM";1993;7.8;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Ice Age: Continental Drift";"Ice Age: Continental Drift | Official Trailer 2 | 20th Century FOX";"WR6S5vze8gg";2012;6.6;2.35;"Adventure|Animation|Comedy|Family";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Closer";"A Little Closer (2011) Movie Trailer HD - Chicago International Film Festival";"wtBtye4LQYY";2004;7.3;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Maleficent";"Disney's Maleficent - Official Trailer 3";"w-XO4XiRop0";2014;7;2.35;"Action|Adventure|Family|Fantasy|Romance";1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"Get Him to the Greek";"Get Him to the Greek - Restricted Trailer";"wZJU9mMN01U";2010;6.4;1.85;"Comedy|Music";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Abraham Lincoln: Vampire Hunter";"Abraham Lincoln Vampire Hunter Official Trailer #2 - (2012) Movie";"wZp7eBStN1U";2012;5.9;2.35;"Action|Fantasy|Horror";1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"Alice in Wonderland";"Alice Through the Looking Glass Official Trailer #2 (2016) - Mia Wasikowska, Johnny Depp Movie HD";"x3IWwnNe5mc";2010;6.5;1.85;"Adventure|Family|Fantasy";0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Glory";"Selma Official Trailer #1 (2015) - Oprah Winfrey, Cuba Gooding Jr. Movie HD";"x6t7vVTxaic";1989;7.9;1.85;"Drama|History|War";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
"No Strings Attached";"No Strings Attached - Trailer";"X7bRikS7C3o";2011;6.2;2.35;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Hulk";"The Incredible Hulk (2008) Official Trailer - Edward Norton, Liv Tyler Movie HD";"xbqNb2PFKKA";2003;5.7;1.85;"Action|Sci-Fi";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Incredible Hulk";"The Incredible Hulk (2008) Official Trailer - Edward Norton, Liv Tyler Movie HD";"xbqNb2PFKKA";2008;6.8;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Saw";"Saw Re-Release Trailer (2014) - James Wan Horror Movie HD";"xDoxuZzhrnw";2004;7.7;1.85;"Horror|Mystery|Thriller";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
"The Spectacular Now";"The Spectacular Now Official Trailer #1 (2013) - Shailene Woodley Movie HD";"XDTBLSkUmYk";2013;7.1;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Last Vegas";"Last Vegas Official Trailer #2 (2013) - Kevin Kline, Morgan Freeman Movie HD";"xgRBUD4Uwcg";2013;6.6;2.35;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Napoleon Dynamite";"Napoleon Dynamite - Trailer";"XM7yDuDR_XQ";2004;6.9;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Oblivion";"Oblivion Official Trailer #1 Tom Cruise Sci-Fi Movie HD";"XmIIgE7eSak";2013;7;2.35;"Action|Adventure|Mystery|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"Lars and the Real Girl";"Lars and the Real Girl Official Trailer #1 - Ryan Gosling Movie (2007) HD";"XNcs9DrKYRU";2007;7.4;1.85;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"National Treasure";"National Treasure";"XoaL5QmWWDA";2004;6.9;2.35;"Action|Adventure|Comedy|Family|Mystery";1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"The Simpsons Movie";"The Simpsons Movie | #TBT Trailer | 20th Century FOX";"XPG0MqIcby8";2007;7.4;2.35;"Adventure|Animation|Comedy";0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Unbreakable";"Unbroken Official Trailer #1 (2014) - Angelina Jolie Directed Movie HD";"XrjJbl7kRrI";2000;7.2;2.35;"Drama|Mystery|Sci-Fi|Thriller";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0
"Unbroken";"Unbroken Official Trailer #1 (2014) - Angelina Jolie Directed Movie HD";"XrjJbl7kRrI";2014;7.2;2.35;"Biography|Drama|Sport|War";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"Raiders of the Lost Ark";"Raiders of the Lost Ark IMAX Trailer #1 (2012) - Harrison Ford Movie HD";"XUhU3ERigdw";1981;8.5;2.35;"Action|Adventure";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"J. Edgar";"J. Edgar (2011) Official Trailer - HD Movie - Leonardo DiCaprio New Film";"XULIO67YIRA";2011;6.6;2.35;"Biography|Crime|Drama";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Karate Kid";"Watch the new THE KARATE KID Trailer in HD";"XY8amUImEu0";1984;7.2;1.85;"Action|Drama|Family|Sport";1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
"Happy Gilmore";"Happy Gilmore Official Trailer #1 - Christopher McDonald Movie (1996) HD";"y1emDAYCfVQ";1996;7;1.85;"Comedy|Sport";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"The Lord of the Rings: The Return of the King";"The Lord of the Rings: The Return of the King (2003) Official Trailer - Sean Astin Movie HD";"y2rYRu8UW8M";2003;8.9;2.35;"Action|Adventure|Drama|Fantasy";1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Ides of March";"The Ides Of March (2011) Official HD Trailer";"y494hUO-aw8";2011;7.1;2.35;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Evan Almighty";"Evan Almighty Official Trailer #1 - Morgan Freeman Movie (2007) HD";"y4BaYuoEC1I";2007;5.4;2.35;"Comedy|Family|Fantasy";0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Harry Potter and the Order of the Phoenix";"Harry Potter and the Order of the Phoenix (2007) Official Trailer - Daniel Radcliffe Movie HD";"y6ZW7KXaXYk";2007;7.5;2.35;"Adventure|Family|Fantasy|Mystery";0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
"King Kong";"Kong: Skull Island Official Comic-Con Trailer (2017) - Tom Hiddleston Movie";"YAbI4w95cTE";2005;7.2;2.35;"Action|Adventure|Drama|Romance";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Blades of Glory";"Blades of Glory - Trailer";"YFE-6XlAAmE";2007;6.3;1.85;"Comedy|Sport";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Fahrenheit 9/11";"Fahrenheit 9/11 (2004) Official Trailer - Michael Moore Bush Administration Documentary HD";"yg-be2r7ouc";2004;7.5;1.85;"Documentary|Drama|War";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"The Life Aquatic with Steve Zissou";"The Life Aquatic with Steve Zissou (2004) Official Trailer #1 - Bill Murray Movie HD";"yh401Rmkq0o";2004;7.3;2.35;"Adventure|Comedy|Drama";0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Adaptation.";"Where the Wild Things Are (2009) Official Trailer - Spike Jonze Adaptation HD";"YhIGcxdOE94";2002;7.7;1.85;"Comedy|Drama";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Bourne Supremacy";"The Bourne Supremacy Official Trailer #1 - Brian Cox Movie (2004) HD";"Y-HqyyfBbSo";2004;7.8;2.35;"Action|Mystery|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"Stand by Me";"Stand By Me Trailer 1986";"ykAmHlj7TNU";1986;8.1;1.85;"Adventure|Drama";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Talented Mr. Ripley";"The Talented Mr. Ripley - Trailer";"Ylc5ToQoLg0";1999;7.3;1.85;"Crime|Drama|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Despicable Me 2";"Despicable Me 2 - Trailer 2";"yM9sKpQOuEw";2013;7.5;1.85;"Animation|Comedy|Family|Sci-Fi";0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"The 40-Year-Old Virgin";"The 40-Year-Old Virgin (2005) Official Trailer - Steve Carell, Paul Rudd Comedy HD";"YnDeJn-BX5Q";2005;7.1;1.85;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Ice Age: Dawn of the Dinosaurs";"Ice Age: Dawn of the Dinosaurs | Official Trailer | 20th Century FOX";"Y_nSwh2WjAM";2009;7;1.85;"Action|Adventure|Animation|Comedy|Family";1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Inception";"Inception (2010) Official Trailer #1 - Christopher Nolan Movie HD";"YoHD9XEInc0";2010;8.8;2.35;"Action|Adventure|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Lone Survivor";"Lone Survivor Official Trailer #1 (2013) - Mark Wahlberg Movie HD";"yoLFk4JK_RM";2013;7.6;2.35;"Action|Biography|Drama|Thriller|War";1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0
"Valkyrie";"Valkyrie Official Trailer #2 - Tom Cruise Movie (2008) HD";"-YppIQUiE9Y";2008;7.1;1.85;"Drama|History|Thriller|War";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0
"How the Grinch Stole Christmas";"Dr. Seuss' How The Grinch Stole Christmas Trailer";"YQV5Pr7pWtM";2000;6;1.85;"Comedy|Family|Fantasy";0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Battle Los Angeles";"BATTLE: LOS ANGELES - Trailer";"Yt7ofokzn04";2011;5.8;2.35;"Action|Sci-Fi";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Zoolander";"Zoolander - Trailer";"YtQq0T3ExLs";2001;6.6;2.35;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Once Upon a Time in the West";"Once Upon A Time In The West - Trailer";"Yw-Av9BpC-w";1968;8.6;2.35;"Western";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Kick-Ass";"Kick-Ass 2 Official Theatrical Trailer (2013) - Chloe Moretz, Aaron Taylor-Johnson Movie HD";"YWozxV3fsAU";2010;7.7;2.35;"Action|Comedy";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Night at the Museum";"Night at the Museum | #TBT Trailer | 20th Century FOX";"YXu7kqD1JLs";2006;6.4;1.85;"Action|Adventure|Comedy|Family|Fantasy";1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"12 Years a Slave";"12 YEARS A SLAVE - Official Trailer (HD)";"z02Ie8wKKRg";2013;8.1;2.35;"Biography|Drama|History";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
"Bee Movie";"Bee Movie - Trailer";"z3PtI-ljZAU";2007;6.2;1.85;"Adventure|Animation|Comedy|Family";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Tower Heist";"Tower Heist (2011) Official HD Trailer";"Z4KXF7NWFRE";2011;6.2;2.35;"Action|Comedy|Crime";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Spectre";"SPECTRE - Final Trailer (Official)";"z4UDNzXD3qA";2015;6.8;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Godfather";"The Godfather Part III - Trailer";"z8h3LVb8cl8";1972;9.2;1.85;"Crime|Drama";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Judge";"The Judge - Official Trailer [HD]";"ZBvK6ni97W8";2014;7.4;2.35;"Crime|Drama";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Scary Movie 2";"Scary Movie 2 (2001) Official Trailer # 1 - Anna Faris HD";"zCFZUZxBVuI";2001;5.2;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"RED";"Red 2 Official Trailer #2 (2013) - Bruce Willis, Helen Mirren Movie HD";"ZfB8QwYBPxY";2010;7.1;2.35;"Action|Comedy|Crime|Thriller";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"RED 2";"Red 2 Official Trailer #2 (2013) - Bruce Willis, Helen Mirren Movie HD";"ZfB8QwYBPxY";2013;6.7;2.35;"Action|Comedy|Crime|Thriller";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Ghost Rider";"Ghost Rider Spirit of Vengeance (2012) Trailer - HD movie";"ZFHyPLaENRE";2007;5.2;2.35;"Action|Fantasy|Thriller";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"Deadpool";"Deadpool | Red Band Trailer 2 [HD] | 20th Century FOX";"ZIM1HydF9UA";2016;8.1;2.35;"Action|Adventure|Comedy|Romance|Sci-Fi";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"Meet Joe Black";"Meet Joe Black Official Trailer #1 - Brad Pitt, Anthony Hopkins Movie (1998) HD";"_zIOjl93WrU";1998;7.1;1.85;"Drama|Fantasy|Romance";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"Brazil";"Brazil (1985) Official Trailer - Jonathan Pryce, Terry Gilliam Movie HD";"ZKPFC8DA9_8";1985;8;1.85;"Drama|Sci-Fi";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"Se7en";"Se7en (1995) Official Trailer - Brad Pitt, Morgan Freeman Movie HD";"znmZoVkCjpI";1995;8.6;2.35;"Crime|Drama|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"Troy";"Troy (2004) Official Trailer - Brad Pitt, Eric Bana, Orlando Bloom Movie HD";"znTLzRJimeY";2004;7.2;2.35;"Adventure";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ghost";"Paranormal Activity: The Ghost Dimension Official Trailer #1 (2015) - Horror Movie HD";"zR2cc1BwdmI";1990;7;1.85;"Drama|Fantasy|Romance|Thriller";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
"The Book of Eli";"The Book of Eli (2010) Official Trailer - Denzel Washington, Mila Kunis Movie HD";"zSMHmtaoXtI";2010;6.9;2.35;"Action|Adventure|Drama|Thriller";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Interstellar";"Interstellar - Trailer - Official Warner Bros. UK";"zSWdZVtXT7E";2014;8.6;2.35;"Adventure|Drama|Sci-Fi";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Bourne Ultimatum";"The Bourne Ultimatum Official Trailer #1 - David Strathairn Movie (2007) HD";"ZT2ZxjUjSo0";2007;8.1;2.35;"Action|Mystery|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"The Intern";"The Intern - Official Trailer [HD]";"ZU3Xban0Y6A";2015;7.2;1.85;"Comedy|Drama";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Perfume: The Story of a Murderer";"Perfume: The Story of a Murderer - Trailer";"zutiIw_2e2g";2006;7.5;2.35;"Crime|Drama|Fantasy";0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"Insidious";"Insidious (2010) Official Trailer #1 - James Wan Movie HD";"zuZnRUcoWos";2010;6.8;2.35;"Fantasy|Horror|Mystery|Thriller";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0
"Despicable Me";"Despicable Me - Theatrical Trailer";"zzCZ1W_CUoI";2010;7.7;1.85;"Animation|Comedy|Family";0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Angels & Demons";"Watch the new Angels and Demons trailer! In Theaters 5/15/09";"zzjv-GUEDfg";2009;6.7;2.35;"Mystery|Thriller";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"Shallow Hal";"Shallow Hal (2001) Official Trailer # 1 - Jack Black HD";"ZZWvgEOoV3U";2001;5.9;1.85;"Comedy|Drama|Fantasy|Romance";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
